keywords,tf_tc1,tf_t1,ctfidf1,tf_tc2,tf_t2,ctfidf2,tf_tc3,tf_t3,ctfidf3,relative_tf_tc1,relative_tf_tc3,relative_tc_t,,,,relative_A
decapitate,7,223,74.51253532,151,223,1607.341833,23,223,244.8269018,0.162790698,0.175572519,0.338363217,,,,
retell,5,223,53.22323952,160,223,1703.143665,25,223,266.1161976,0.11627907,0.190839695,0.307118764,,,,
knead,4,223,42.57859161,167,223,1777.6562,19,223,202.2483102,0.093023256,0.145038168,0.238061424,,,,
braid,22,222,234.2811281,145,222,1544.125617,15,222,159.7371328,0.511627907,0.114503817,0.626131724,,,,
doze,14,222,149.0879906,152,222,1618.669612,19,222,202.3337015,0.325581395,0.145038168,0.470619563,,,,
titrate,13,222,138.4388484,163,222,1735.810176,21,222,223.6319859,0.302325581,0.160305344,0.462630925,,,,
wag,12,222,127.7897062,150,222,1597.371328,25,222,266.2285546,0.279069767,0.190839695,0.469909462,,,,
loathe,12,222,127.7897062,136,222,1448.283337,24,222,255.5794125,0.279069767,0.183206107,0.462275874,,,,
realign,11,222,117.140564,151,222,1608.02047,29,222,308.8251234,0.255813953,0.221374046,0.477187999,,,,
pervade,10,222,106.4914219,146,222,1554.774759,35,222,372.7199765,0.23255814,0.267175573,0.499733712,,,,
squirm,7,222,74.5439953,143,222,1522.827333,24,222,255.5794125,0.162790698,0.183206107,0.345996805,,,,
plateaue,6,222,63.89485312,165,222,1757.108461,22,222,234.2811281,0.139534884,0.167938931,0.307473815,,,,
growl,2,222,21.29828437,148,222,1576.073044,18,222,191.6845593,0.046511628,0.13740458,0.183916208,,,,
curry,13,221,138.4975379,144,221,1534.126573,27,221,287.6487325,0.302325581,0.20610687,0.508432452,,,,
snuff,11,221,117.1902244,145,221,1544.78023,21,221,223.7267919,0.255813953,0.160305344,0.416119297,,,,
rationalize,4,221,42.61462704,151,221,1608.702171,24,221,255.6877622,0.093023256,0.183206107,0.276229363,,,,
weightlift,21,220,223.822028,147,220,1566.754196,30,220,319.7457542,0.488372093,0.229007634,0.717379727,,,,
liquefy,10,220,106.5819181,140,220,1492.146853,30,220,319.7457542,0.23255814,0.229007634,0.461565773,,,,
dismay,10,220,106.5819181,149,220,1588.070579,28,220,298.4293706,0.23255814,0.213740458,0.446298598,,,,
predicate,10,220,106.5819181,151,220,1609.386963,25,220,266.4547952,0.23255814,0.190839695,0.423397834,,,,
meter,9,220,95.92372627,157,220,1673.336114,20,220,213.1638362,0.209302326,0.152671756,0.361974081,,,,
enthuse,8,220,85.26553446,139,220,1481.488661,33,220,351.7203297,0.186046512,0.251908397,0.437954909,,,,
wallow,5,220,53.29095904,155,220,1652.01973,25,220,266.4547952,0.11627907,0.190839695,0.307118764,,,,
industrialize,4,220,42.63276723,150,220,1598.728771,26,220,277.112987,0.093023256,0.198473282,0.291496538,,,,
ste,4,220,42.63276723,173,220,1843.867183,25,220,266.4547952,0.093023256,0.190839695,0.28386295,,,,
thump,12,219,127.9529702,138,219,1471.459157,33,219,351.8706681,0.279069767,0.251908397,0.530978164,,,,
siphon,12,219,127.9529702,154,219,1642.063118,27,219,287.894183,0.279069767,0.20610687,0.485176638,,,,
misbehave,11,219,117.2902227,139,219,1482.121905,31,219,330.545173,0.255813953,0.236641221,0.492455175,,,,
redeploy,11,219,117.2902227,173,219,1844.655321,23,219,245.2431929,0.255813953,0.175572519,0.431386473,,,,
revolt,8,219,85.30198014,155,219,1652.725865,19,219,202.5922028,0.186046512,0.145038168,0.33108468,,,,
parallel,6,219,63.9764851,160,219,1706.039603,21,219,223.9176979,0.139534884,0.160305344,0.299840227,,,,
final,5,219,53.31373759,152,219,1620.737623,39,219,415.8471532,0.11627907,0.297709924,0.413988993,,,,
decriminalize,2,219,21.32549503,146,219,1556.761138,22,219,234.5804454,0.046511628,0.167938931,0.214450559,,,,
leach,3,218,32.00197223,174,218,1856.114389,14,218,149.3425371,0.069767442,0.106870229,0.176637671,,,,
muddle,13,217,138.7349818,148,217,1579.444409,28,217,298.813807,0.302325581,0.213740458,0.516066039,,,,
crouch,8,217,85.37537344,148,217,1579.444409,18,217,192.0945902,0.186046512,0.13740458,0.323451092,,,,
sensitise,7,217,74.70345176,133,217,1419.365583,23,217,245.4541986,0.162790698,0.175572519,0.338363217,,,,
irradiate,4,217,42.68768672,169,217,1803.554764,29,217,309.4857287,0.093023256,0.221374046,0.314397302,,,,
lull,2,217,21.34384336,147,217,1568.772487,24,217,256.1261203,0.046511628,0.183206107,0.229717735,,,,
insinuate,7,216,74.73578363,158,216,1686.893402,25,216,266.913513,0.162790698,0.190839695,0.353630392,,,,
guzzle,6,216,64.05924311,119,216,1270.508322,35,216,373.6789182,0.139534884,0.267175573,0.406710456,,,,
scheme,13,215,138.8553503,131,215,1399.234684,32,215,341.7977853,0.302325581,0.244274809,0.546600391,,,,
overrule,9,215,96.13062712,146,215,1559.452396,30,215,320.4354237,0.209302326,0.229007634,0.438309959,,,,
overthinke,9,215,96.13062712,123,215,1313.785237,26,215,277.7107006,0.209302326,0.198473282,0.407775608,,,,
essay,8,215,85.44944633,155,215,1655.583023,19,215,202.942435,0.186046512,0.145038168,0.33108468,,,,
excise,7,215,74.76826554,156,215,1666.264203,25,215,267.0295198,0.162790698,0.190839695,0.353630392,,,,
mutter,5,215,53.40590396,151,215,1612.8583,23,215,245.6671582,0.11627907,0.175572519,0.291851589,,,,
ingrain,10,214,106.858427,140,214,1496.017978,26,214,277.8319101,0.23255814,0.198473282,0.431031422,,,,
meddle,9,214,96.17258428,138,214,1474.646292,20,214,213.716854,0.209302326,0.152671756,0.361974081,,,,
flatter,7,214,74.80089889,145,214,1549.447191,27,214,288.5177528,0.162790698,0.20610687,0.368897568,,,,
reassign,4,214,42.74337079,152,214,1624.24809,26,214,277.8319101,0.093023256,0.198473282,0.291496538,,,,
maul,3,214,32.05752809,148,214,1581.504719,24,214,256.4602247,0.069767442,0.183206107,0.252973549,,,,
chap,25,213,267.263161,139,213,1485.983175,24,213,256.5726346,0.581395349,0.183206107,0.764601456,,,,
flap,23,213,245.8821081,129,213,1379.077911,25,213,267.263161,0.534883721,0.190839695,0.725723416,,,,
war,11,213,117.5957908,134,213,1432.530543,31,213,331.4063197,0.255813953,0.236641221,0.492455175,,,,
derange,11,213,117.5957908,125,213,1336.315805,30,213,320.7157932,0.255813953,0.229007634,0.484821587,,,,
underreporte,10,213,106.9052644,156,213,1667.722125,23,213,245.8821081,0.23255814,0.175572519,0.408130659,,,,
retrofit,7,213,74.83368508,146,213,1560.81686,22,213,235.1915817,0.162790698,0.167938931,0.330729629,,,,
modernise,6,213,64.14315864,145,213,1550.126334,30,213,320.7157932,0.139534884,0.229007634,0.368542517,,,,
ready,16,212,171.1237156,144,212,1540.11344,25,212,267.3808056,0.372093023,0.190839695,0.562932718,,,,
familiarize,16,212,171.1237156,141,212,1508.027744,24,212,256.6855734,0.372093023,0.183206107,0.55529913,,,,
onset,15,212,160.4284834,150,212,1604.284834,28,212,299.4665023,0.348837209,0.213740458,0.562577667,,,,
ransack,6,212,64.17139335,122,212,1304.818331,42,212,449.1997534,0.139534884,0.320610687,0.460145571,,,,
brainstorm,6,212,64.17139335,157,212,1679.151459,23,212,245.9903412,0.139534884,0.175572519,0.315107403,,,,
chomp,5,212,53.47616112,142,212,1518.722976,29,212,310.1617345,0.11627907,0.221374046,0.337653116,,,,
mesmerize,5,212,53.47616112,149,212,1593.589601,24,212,256.6855734,0.11627907,0.183206107,0.299485177,,,,
gendere,12,211,128.3995231,151,211,1615.693999,19,211,203.2992449,0.279069767,0.145038168,0.424107935,,,,
digitize,12,211,128.3995231,152,211,1626.393959,18,211,192.5992847,0.279069767,0.13740458,0.416474348,,,,
sidestep,11,211,117.6995628,133,211,1423.094714,34,211,363.7986488,0.255813953,0.259541985,0.515355938,,,,
engender,11,211,117.6995628,137,211,1465.894555,28,211,299.5988872,0.255813953,0.213740458,0.469554412,,,,
vault,11,211,117.6995628,146,211,1562.194198,25,211,267.4990065,0.255813953,0.190839695,0.446653648,,,,
jostle,10,211,106.9996026,140,211,1497.994436,27,211,288.898927,0.23255814,0.20610687,0.43866501,,,,
renounce,9,211,96.29964233,152,211,1626.393959,26,211,278.1989667,0.209302326,0.198473282,0.407775608,,,,
wrangle,8,211,85.59968207,150,211,1604.994039,20,211,213.9992052,0.186046512,0.152671756,0.338718267,,,,
enslave,7,211,74.89972181,151,211,1615.693999,19,211,203.2992449,0.162790698,0.145038168,0.307828866,,,,
inculcate,5,211,53.49980129,120,211,1283.995231,26,211,278.1989667,0.11627907,0.198473282,0.314752352,,,,
muscle,5,211,53.49980129,160,211,1711.993641,19,211,203.2992449,0.11627907,0.145038168,0.261317238,,,,
supercharge,12,210,128.4565291,141,210,1509.364216,26,210,278.3224796,0.279069767,0.198473282,0.47754305,,,,
clamor,12,210,128.4565291,150,210,1605.706613,23,210,246.2083474,0.279069767,0.175572519,0.454642287,,,,
implode,11,210,117.7518183,153,210,1637.820745,17,210,181.9800828,0.255813953,0.129770992,0.385584946,,,,
ace,10,210,107.0471075,142,210,1520.068927,27,210,289.0271904,0.23255814,0.20610687,0.43866501,,,,
ionize,8,210,85.63768604,132,210,1413.02182,34,210,363.9601657,0.186046512,0.259541985,0.445588496,,,,
prefille,8,210,85.63768604,146,210,1562.88777,11,210,117.7518183,0.186046512,0.083969466,0.270015977,,,,
sour,5,210,53.52355377,144,210,1541.478349,34,210,363.9601657,0.11627907,0.259541985,0.375821055,,,,
difficile,4,210,42.81884302,144,210,1541.478349,20,210,214.0942151,0.093023256,0.152671756,0.245695012,,,,
blindfold,15,209,160.6422589,132,209,1413.651878,25,209,267.7370982,0.348837209,0.190839695,0.539676904,,,,
decompress,14,209,149.932775,144,209,1542.165685,20,209,214.1896785,0.325581395,0.152671756,0.478253151,,,,
immobilize,11,209,117.8043232,140,209,1499.32775,19,209,203.4801946,0.255813953,0.145038168,0.400852121,,,,
chance,9,209,96.38535534,140,209,1499.32775,24,209,257.0276142,0.209302326,0.183206107,0.392508432,,,,
upregulate,8,209,85.67587141,161,209,1724.226912,27,209,289.156066,0.186046512,0.20610687,0.392153382,,,,
guideline,7,209,74.96638749,130,209,1392.23291,40,209,428.3793571,0.162790698,0.305343511,0.468134209,,,,
checker,7,209,74.96638749,141,209,1510.037234,30,209,321.2845178,0.162790698,0.229007634,0.391798331,,,,
coalesce,7,209,74.96638749,149,209,1595.713105,18,209,192.7707107,0.162790698,0.13740458,0.300195278,,,,
depose,5,209,53.54741963,133,209,1424.361362,27,209,289.156066,0.11627907,0.20610687,0.32238594,,,,
foil,5,209,53.54741963,136,209,1456.489814,21,209,224.8991625,0.11627907,0.160305344,0.276584413,,,,
celle,3,209,32.12845178,148,209,1585.003621,28,209,299.8655499,0.069767442,0.213740458,0.2835079,,,,
intake,10,208,107.1427999,141,208,1510.713479,19,208,203.5713199,0.23255814,0.145038168,0.377596307,,,,
crystallize,8,208,85.71423994,152,208,1628.570559,19,208,203.5713199,0.186046512,0.145038168,0.33108468,,,,
shunt,7,208,74.99995994,146,208,1564.284879,22,208,235.7141598,0.162790698,0.167938931,0.330729629,,,,
cricket,6,208,64.28567995,122,208,1307.142159,24,208,257.1427198,0.139534884,0.183206107,0.322740991,,,,
reciprocate,6,208,64.28567995,142,208,1521.427759,23,208,246.4284398,0.139534884,0.175572519,0.315107403,,,,
quicken,6,208,64.28567995,151,208,1617.856279,14,208,149.9999199,0.139534884,0.106870229,0.246405113,,,,
coast,11,207,117.9100909,146,207,1564.988479,20,207,214.3819834,0.255813953,0.152671756,0.408485709,,,,
incentivise,9,207,96.47189255,141,207,1511.392983,23,207,246.5392809,0.209302326,0.175572519,0.384874845,,,,
upcome,7,207,75.0336942,137,207,1468.516587,26,207,278.6965785,0.162790698,0.198473282,0.36126398,,,,
bludgeon,5,207,53.59549586,139,207,1489.954785,23,207,246.5392809,0.11627907,0.175572519,0.291851589,,,,
overburden,9,206,96.5154752,132,206,1415.560303,44,206,471.8534343,0.209302326,0.335877863,0.545180188,,,,
interject,8,206,85.79153351,135,206,1447.732128,25,206,268.0985422,0.186046512,0.190839695,0.376886206,,,,
underperform,8,206,85.79153351,140,206,1501.351837,17,206,182.3070087,0.186046512,0.129770992,0.315817504,,,,
outlast,3,206,32.17182507,147,206,1576.419428,32,206,343.1661341,0.069767442,0.244274809,0.314042251,,,,
cleave,2,206,21.44788338,160,206,1715.83067,26,206,278.8224839,0.046511628,0.198473282,0.24498491,,,,
trudge,2,206,21.44788338,156,206,1672.934904,18,206,193.0309504,0.046511628,0.13740458,0.183916208,,,,
rewire,17,205,182.3897321,128,205,1373.287395,24,205,257.4913865,0.395348837,0.183206107,0.578554944,,,,
annex,12,205,128.7456933,151,205,1620.049974,22,205,236.033771,0.279069767,0.167938931,0.447008699,,,,
butcher,10,205,107.2880777,130,205,1394.74501,26,205,278.9490021,0.23255814,0.198473282,0.431031422,,,,
demonize,9,205,96.55926995,133,205,1426.931434,24,205,257.4913865,0.209302326,0.183206107,0.392508432,,,,
labour,9,205,96.55926995,138,205,1480.575473,22,205,236.033771,0.209302326,0.167938931,0.377241257,,,,
flame,5,205,53.64403886,125,205,1341.100972,29,205,311.1354254,0.11627907,0.221374046,0.337653116,,,,
assuage,5,205,53.64403886,147,205,1577.134743,27,205,289.6778098,0.11627907,0.20610687,0.32238594,,,,
baptize,16,204,171.7391624,136,204,1459.78288,20,204,214.673953,0.372093023,0.152671756,0.524764779,,,,
rebuff,8,204,85.8695812,131,204,1406.114392,40,204,429.347906,0.186046512,0.305343511,0.491390023,,,,
stomach,8,204,85.8695812,139,204,1491.983973,22,204,236.1413483,0.186046512,0.167938931,0.353985443,,,,
miscarry,7,204,75.13588355,134,204,1438.315485,20,204,214.673953,0.162790698,0.152671756,0.315462453,,,,
photo,5,204,53.66848825,147,204,1577.853555,16,204,171.7391624,0.11627907,0.122137405,0.238416474,,,,
disconcert,15,203,161.0791734,126,203,1353.065056,26,203,279.2039005,0.348837209,0.198473282,0.547310492,,,,
beckon,8,203,85.90889247,119,203,1277.894775,30,203,322.1583468,0.186046512,0.229007634,0.415054145,,,,
wobble,7,203,75.17028091,120,203,1288.633387,32,203,343.6355699,0.162790698,0.244274809,0.407065507,,,,
spank,7,203,75.17028091,153,203,1643.007568,12,203,128.8633387,0.162790698,0.091603053,0.254393751,,,,
overlay,6,203,64.43166935,136,203,1460.451172,28,203,300.6811236,0.139534884,0.213740458,0.353275342,,,,
personify,6,203,64.43166935,135,203,1449.71256,27,203,289.9425121,0.139534884,0.20610687,0.345641754,,,,
covet,12,202,128.9225968,141,202,1514.840512,20,202,214.8709947,0.279069767,0.152671756,0.431741523,,,,
disenfranchise,10,202,107.4354973,143,202,1536.327612,25,202,268.5887433,0.23255814,0.190839695,0.423397834,,,,
tee,8,202,85.94839787,131,202,1407.405015,39,202,418.9984396,0.186046512,0.297709924,0.483756435,,,,
steady,6,202,64.4612984,129,202,1385.917916,26,202,279.3322931,0.139534884,0.198473282,0.338008166,,,,
ping,6,202,64.4612984,132,202,1418.148565,25,202,268.5887433,0.139534884,0.190839695,0.330374578,,,,
writhe,9,201,96.73661174,151,201,1623.025375,21,201,225.7187607,0.209302326,0.160305344,0.369607669,,,,
paraphrase,9,201,96.73661174,128,201,1375.809589,19,201,204.2217359,0.209302326,0.145038168,0.354340494,,,,
vest,7,201,75.23958691,130,201,1397.306614,37,201,397.6949594,0.162790698,0.282442748,0.445233446,,,,
pelt,7,201,75.23958691,121,201,1300.570002,35,201,376.1979346,0.162790698,0.267175573,0.42996627,,,,
incline,12,200,129.0419982,129,200,1387.201481,23,200,247.3304966,0.279069767,0.175572519,0.454642287,,,,
superimpose,11,200,118.2884984,127,200,1365.694481,34,200,365.6189949,0.255813953,0.259541985,0.515355938,,,,
Beat,10,200,107.5349985,135,200,1451.72248,26,200,279.5909961,0.23255814,0.198473282,0.431031422,,,,
harmonize,9,200,96.78149865,136,200,1462.47598,19,200,204.3164972,0.209302326,0.145038168,0.354340494,,,,
teeter,8,200,86.0279988,142,200,1526.996979,26,200,279.5909961,0.186046512,0.198473282,0.384519794,,,,
lurch,7,200,75.27449895,131,200,1408.70848,27,200,290.344496,0.162790698,0.20610687,0.368897568,,,,
twitter,7,200,75.27449895,112,200,1204.391983,27,200,290.344496,0.162790698,0.20610687,0.368897568,,,,
hearten,7,200,75.27449895,146,200,1570.010978,18,200,193.5629973,0.162790698,0.13740458,0.300195278,,,,
sequester,3,200,32.26049955,146,200,1570.010978,30,200,322.6049955,0.069767442,0.229007634,0.298775075,,,,
consign,3,200,32.26049955,149,200,1602.271478,17,200,182.8094975,0.069767442,0.129770992,0.199538434,,,,
deride,13,199,139.8606597,134,199,1441.640646,20,199,215.1702457,0.302325581,0.152671756,0.454997337,,,,
canvass,9,199,96.82661057,126,199,1355.572548,20,199,215.1702457,0.209302326,0.152671756,0.361974081,,,,
wilt,7,199,75.309586,148,199,1592.259818,16,199,172.1361966,0.162790698,0.122137405,0.284928102,,,,
extort,13,198,139.9261496,124,198,1334.680197,22,198,236.7980994,0.302325581,0.167938931,0.470264513,,,,
recalibrate,12,198,129.1625997,140,198,1506.896996,27,198,290.6158493,0.279069767,0.20610687,0.485176638,,,,
maxe,10,198,107.6354997,138,198,1485.369896,23,198,247.5616494,0.23255814,0.175572519,0.408130659,,,,
vaporize,6,198,64.58129984,96,198,1033.300797,16,198,172.2167996,0.139534884,0.122137405,0.261672288,,,,
belch,2,198,21.52709995,139,198,1496.133446,26,198,279.8522993,0.046511628,0.198473282,0.24498491,,,,
truncate,13,197,139.9919712,139,197,1496.83723,22,197,236.9094897,0.302325581,0.167938931,0.470264513,,,,
terrorise,9,197,96.91751851,122,197,1313.770806,24,197,258.446716,0.209302326,0.183206107,0.392508432,,,,
scope,3,197,32.3058395,136,197,1464.531391,26,197,279.9839424,0.069767442,0.198473282,0.268240724,,,,
decontaminate,3,197,32.3058395,138,197,1486.068617,16,197,172.2978107,0.069767442,0.122137405,0.191904846,,,,
procrastinate,16,196,172.3792341,120,196,1292.844256,20,196,215.4740426,0.372093023,0.152671756,0.524764779,,,,
feign,6,196,64.64221278,131,196,1411.354979,36,196,387.8532767,0.139534884,0.27480916,0.414344044,,,,
undress,6,196,64.64221278,136,196,1465.22349,17,196,183.1529362,0.139534884,0.129770992,0.269305876,,,,
defect,4,196,43.09480852,138,196,1486.770894,30,196,323.2110639,0.093023256,0.229007634,0.322030889,,,,
subsidise,12,195,129.3458055,137,195,1476.697946,23,195,247.9127939,0.279069767,0.175572519,0.454642287,,,,
grumble,9,195,97.00935412,119,195,1282.679238,27,195,291.0280624,0.209302326,0.20610687,0.415409196,,,,
envy,9,195,97.00935412,143,195,1541.370849,18,195,194.0187082,0.209302326,0.13740458,0.346706906,,,,
devalue,6,195,64.67290275,130,195,1401.246226,13,195,140.1246226,0.139534884,0.099236641,0.238771525,,,,
authenticate,5,195,53.89408562,139,195,1498.25558,24,195,258.691611,0.11627907,0.183206107,0.299485177,,,,
conflate,12,194,129.407501,133,194,1434.266469,16,194,172.5433347,0.279069767,0.122137405,0.401207172,,,,
cinch,8,194,86.27166733,116,194,1250.939176,20,194,215.6791683,0.186046512,0.152671756,0.338718267,,,,
bristle,8,194,86.27166733,131,194,1412.698553,15,194,161.7593763,0.186046512,0.114503817,0.300550328,,,,
stigmatise,7,194,75.48770892,139,194,1498.97022,26,194,280.3829188,0.162790698,0.198473282,0.36126398,,,,
wellbee,6,194,64.7037505,135,194,1455.834386,21,194,226.4631268,0.139534884,0.160305344,0.299840227,,,,
transit,4,194,43.13583367,135,194,1455.834386,21,194,226.4631268,0.093023256,0.160305344,0.253328599,,,,
deafen,11,193,118.6803891,135,193,1456.532048,22,193,237.3607782,0.255813953,0.167938931,0.423752885,,,,
vend,18,192,194.2977778,104,192,1122.609383,30,192,323.8296297,0.418604651,0.229007634,0.647612285,,,,
